INDEX,FILE_NAME,FILE_TEXT,MS_FILE,MS_TUNE_FILE,INLET_FILE,SAMPLE_LOCATION,INJ_VOL
1,23batch8,23batch8,SupraChemCage,SupraChemCage,SupraChemCage,1:1,1
2,377,377,SupraChemCage,SupraChemCage,SupraChemCage,1:2,1
3,378,378,SupraChemCage,SupraChemCage,SupraChemCage,1:3,1
4,379,379,SupraChemCage,SupraChemCage,SupraChemCage,1:4,1
5,380,380,SupraChemCage,SupraChemCage,SupraChemCage,1:5,1
6,381,381,SupraChemCage,SupraChemCage,SupraChemCage,1:6,1
7,382,382,SupraChemCage,SupraChemCage,SupraChemCage,1:7,1
8,383,383,SupraChemCage,SupraChemCage,SupraChemCage,1:8,1
9,384,384,SupraChemCage,SupraChemCage,SupraChemCage,1:9,1
10,385,385,SupraChemCage,SupraChemCage,SupraChemCage,1:10,1
11,386,386,SupraChemCage,SupraChemCage,SupraChemCage,1:11,1
12,387,387,SupraChemCage,SupraChemCage,SupraChemCage,1:12,1
13,388,388,SupraChemCage,SupraChemCage,SupraChemCage,1:13,1
14,389,389,SupraChemCage,SupraChemCage,SupraChemCage,1:14,1
15,390,390,SupraChemCage,SupraChemCage,SupraChemCage,1:15,1
16,391,391,SupraChemCage,SupraChemCage,SupraChemCage,1:16,1
17,392,392,SupraChemCage,SupraChemCage,SupraChemCage,1:17,1
18,393,393,SupraChemCage,SupraChemCage,SupraChemCage,1:18,1
19,394,394,SupraChemCage,SupraChemCage,SupraChemCage,1:19,1
20,395,395,SupraChemCage,SupraChemCage,SupraChemCage,1:20,1
21,396,396,SupraChemCage,SupraChemCage,SupraChemCage,1:21,1
22,397,397,SupraChemCage,SupraChemCage,SupraChemCage,1:22,1
23,398,398,SupraChemCage,SupraChemCage,SupraChemCage,1:23,1
24,399,399,SupraChemCage,SupraChemCage,SupraChemCage,1:24,1
25,400,400,SupraChemCage,SupraChemCage,SupraChemCage,1:25,1
26,401,401,SupraChemCage,SupraChemCage,SupraChemCage,1:26,1
27,402,402,SupraChemCage,SupraChemCage,SupraChemCage,1:27,1
28,403,403,SupraChemCage,SupraChemCage,SupraChemCage,1:28,1
29,404,404,SupraChemCage,SupraChemCage,SupraChemCage,1:29,1
30,405,405,SupraChemCage,SupraChemCage,SupraChemCage,1:30,1
31,406,406,SupraChemCage,SupraChemCage,SupraChemCage,1:31,1
32,407,407,SupraChemCage,SupraChemCage,SupraChemCage,1:32,1
33,408,408,SupraChemCage,SupraChemCage,SupraChemCage,1:33,1
34,409,409,SupraChemCage,SupraChemCage,SupraChemCage,1:34,1
35,410,410,SupraChemCage,SupraChemCage,SupraChemCage,1:35,1
36,411,411,SupraChemCage,SupraChemCage,SupraChemCage,1:36,1
37,412,412,SupraChemCage,SupraChemCage,SupraChemCage,1:37,1
38,413,413,SupraChemCage,SupraChemCage,SupraChemCage,1:38,1
39,414,414,SupraChemCage,SupraChemCage,SupraChemCage,1:39,1
40,415,415,SupraChemCage,SupraChemCage,SupraChemCage,1:40,1
41,416,416,SupraChemCage,SupraChemCage,SupraChemCage,1:41,1
42,417,417,SupraChemCage,SupraChemCage,SupraChemCage,1:42,1
43,418,418,SupraChemCage,SupraChemCage,SupraChemCage,1:43,1
44,419,419,SupraChemCage,SupraChemCage,SupraChemCage,1:44,1
45,420,420,SupraChemCage,SupraChemCage,SupraChemCage,1:45,1
46,421,421,SupraChemCage,SupraChemCage,SupraChemCage,1:46,1
47,422,422,SupraChemCage,SupraChemCage,SupraChemCage,1:47,1
48,423,423,SupraChemCage,SupraChemCage,SupraChemCage,1:48,1
