INDEX,FILE_NAME,FILE_TEXT,MS_FILE,MS_TUNE_FILE,INLET_FILE,SAMPLE_LOCATION,INJ_VOL
1,23batch6,23batch6,SupraChemCage,SupraChemCage,SupraChemCage,1:1,1
2,283,283,SupraChemCage,SupraChemCage,SupraChemCage,1:2,1
3,284,284,SupraChemCage,SupraChemCage,SupraChemCage,1:3,1
4,285,285,SupraChemCage,SupraChemCage,SupraChemCage,1:4,1
5,286,286,SupraChemCage,SupraChemCage,SupraChemCage,1:5,1
6,287,287,SupraChemCage,SupraChemCage,SupraChemCage,1:6,1
7,288,288,SupraChemCage,SupraChemCage,SupraChemCage,1:7,1
8,289,289,SupraChemCage,SupraChemCage,SupraChemCage,1:8,1
9,290,290,SupraChemCage,SupraChemCage,SupraChemCage,1:9,1
10,291,291,SupraChemCage,SupraChemCage,SupraChemCage,1:10,1
11,292,292,SupraChemCage,SupraChemCage,SupraChemCage,1:11,1
12,293,293,SupraChemCage,SupraChemCage,SupraChemCage,1:12,1
13,294,294,SupraChemCage,SupraChemCage,SupraChemCage,1:13,1
14,295,295,SupraChemCage,SupraChemCage,SupraChemCage,1:14,1
15,296,296,SupraChemCage,SupraChemCage,SupraChemCage,1:15,1
16,297,297,SupraChemCage,SupraChemCage,SupraChemCage,1:16,1
17,298,298,SupraChemCage,SupraChemCage,SupraChemCage,1:17,1
18,299,299,SupraChemCage,SupraChemCage,SupraChemCage,1:18,1
19,300,300,SupraChemCage,SupraChemCage,SupraChemCage,1:19,1
20,301,301,SupraChemCage,SupraChemCage,SupraChemCage,1:20,1
21,302,302,SupraChemCage,SupraChemCage,SupraChemCage,1:21,1
22,303,303,SupraChemCage,SupraChemCage,SupraChemCage,1:22,1
23,304,304,SupraChemCage,SupraChemCage,SupraChemCage,1:23,1
24,305,305,SupraChemCage,SupraChemCage,SupraChemCage,1:24,1
25,306,306,SupraChemCage,SupraChemCage,SupraChemCage,1:25,1
26,307,307,SupraChemCage,SupraChemCage,SupraChemCage,1:26,1
27,308,308,SupraChemCage,SupraChemCage,SupraChemCage,1:27,1
28,309,309,SupraChemCage,SupraChemCage,SupraChemCage,1:28,1
29,310,310,SupraChemCage,SupraChemCage,SupraChemCage,1:29,1
30,311,311,SupraChemCage,SupraChemCage,SupraChemCage,1:30,1
31,312,312,SupraChemCage,SupraChemCage,SupraChemCage,1:31,1
32,313,313,SupraChemCage,SupraChemCage,SupraChemCage,1:32,1
33,314,314,SupraChemCage,SupraChemCage,SupraChemCage,1:33,1
34,315,315,SupraChemCage,SupraChemCage,SupraChemCage,1:34,1
35,316,316,SupraChemCage,SupraChemCage,SupraChemCage,1:35,1
36,317,317,SupraChemCage,SupraChemCage,SupraChemCage,1:36,1
37,318,318,SupraChemCage,SupraChemCage,SupraChemCage,1:37,1
38,319,319,SupraChemCage,SupraChemCage,SupraChemCage,1:38,1
39,320,320,SupraChemCage,SupraChemCage,SupraChemCage,1:39,1
40,321,321,SupraChemCage,SupraChemCage,SupraChemCage,1:40,1
41,322,322,SupraChemCage,SupraChemCage,SupraChemCage,1:41,1
42,323,323,SupraChemCage,SupraChemCage,SupraChemCage,1:42,1
43,324,324,SupraChemCage,SupraChemCage,SupraChemCage,1:43,1
44,325,325,SupraChemCage,SupraChemCage,SupraChemCage,1:44,1
45,326,326,SupraChemCage,SupraChemCage,SupraChemCage,1:45,1
46,327,327,SupraChemCage,SupraChemCage,SupraChemCage,1:46,1
47,328,328,SupraChemCage,SupraChemCage,SupraChemCage,1:47,1
48,329,329,SupraChemCage,SupraChemCage,SupraChemCage,1:48,1
