Unique Identifier,Reaction,Iron(II) tetrafluoroborate hexahydrate,Zinc tetrafluoroborate,Yittrium(III) trifluoromethanesulfonate,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,Silver tetrafluoroborate,"1,10-Phenanthroline-2,9-dicarbaldehyde","Pyridine-2,6-dicarbaldehyde","2,2'-(Ethane-1,2-diyl)dianiline","2,2'-(Ethane-1,2-diylbis(oxy))diethanamine","2,2'-Oxydiethanamine","4,4'-Methylenedianiline",m-Xylylenediamine,"Adamantane-1,3-diamine","4,4'-(9H-AdamantaeFlurene-9,9diyl)dianiline","(S)-4,5,6,7-Tetrahydro-benzothiazole-2,6-diamine","[2,2'-Bipyridine]-4,4'-diamine","Naphthalene-1,8-diamine","4,4'-Oxydianiline","6-Methyl-1,3,5-triazine-2,4-diamine","(R)-(+)-1,1'-Binaphthyl-2,2'-diamine",6-Methylpyridine-2-carboxaldehyde,6-Phenylpicolinaldehyde,"[2,2'-Bipyridine]-6-carbaldehyde",2-Quinolinecarboxaldehyde,5-Methylpicolinaldehyde,8-methoxyquinoline-2-carbaldehyde,"[1,8]Naphthyridine-2-carbaldehyde",4-Formyl-2-methylthiazole,6-Methoxypyridine-2-carbaldehyde,1-Methyl-2-imidazolecarboxaldehyde,1-Methyl-1H-benzimidazole-2-carbaldehyde,"4-Methyl-1,3-thiazole-2-carbaldehyde",CH3CN
23batch2,"[5-Methylpicolinaldehyde, Iron(II) tetrafluoroborate hexahydrate, 4,4'-Methylenedianiline]",273.3333333333333,0.0,0.0,0,0.0,0,0,0.0,0.0,0,273.3333333333333,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,273.3333333333333,0,0,0.0,0.0,0.0,0,0,1230.0
95,"[4-Formyl-2-methylthiazole, m-Xylylenediamine, Zinc tetrafluoroborate]",0.0,273.3333333333333,0.0,0,0.0,0,0,0.0,0.0,0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
96,"[4-Formyl-2-methylthiazole, m-Xylylenediamine, Iron(II) tetrafluoroborate hexahydrate]",273.3333333333333,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
97,"[4-Formyl-2-methylthiazole, 2,2'-(Ethane-1,2-diyl)dianiline, Zinc tetrafluoroborate]",0.0,273.3333333333333,0.0,0,0.0,0,0,273.3333333333333,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
98,"[4-Formyl-2-methylthiazole, 2,2'-(Ethane-1,2-diyl)dianiline, Iron(II) tetrafluoroborate hexahydrate]",273.3333333333333,0.0,0.0,0,0.0,0,0,273.3333333333333,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
99,"[4-Formyl-2-methylthiazole, Yittrium(III) trifluoromethanesulfonate, 4,4'-Methylenedianiline]",0.0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,273.3333333333333,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
100,"[4-Formyl-2-methylthiazole, Yittrium(III) trifluoromethanesulfonate, 2,2'-(Ethane-1,2-diylbis(oxy))diethanamine]",0.0,0.0,273.3333333333333,0,0.0,0,0,0.0,273.3333333333333,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
101,"[4-Formyl-2-methylthiazole, Yittrium(III) trifluoromethanesulfonate, 4,4'-Oxydianiline]",0.0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,273.3333333333333,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
102,"[4-Formyl-2-methylthiazole, Yittrium(III) trifluoromethanesulfonate, Naphthalene-1,8-diamine]",0.0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,273.3333333333333,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
103,"[4-Formyl-2-methylthiazole, Yittrium(III) trifluoromethanesulfonate, 4,4'-(9H-AdamantaeFlurene-9,9diyl)dianiline]",0.0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,273.3333333333333,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
104,"[4-Formyl-2-methylthiazole, Yittrium(III) trifluoromethanesulfonate, m-Xylylenediamine]",0.0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,0.0,273.3333333333333,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
105,"[4-Formyl-2-methylthiazole, Yittrium(III) trifluoromethanesulfonate, 2,2'-(Ethane-1,2-diyl)dianiline]",0.0,0.0,273.3333333333333,0,0.0,0,0,273.3333333333333,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0.0,0.0,0,0,1230.0
106,"[Silver tetrafluoroborate, 6-Methylpyridine-2-carboxaldehyde, 4,4'-Methylenedianiline]",0.0,0.0,0.0,0,273.3333333333333,0,0,0.0,0.0,0,273.3333333333333,0.0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1230.0
107,"[Silver tetrafluoroborate, 6-Methylpyridine-2-carboxaldehyde, 2,2'-(Ethane-1,2-diylbis(oxy))diethanamine]",0.0,0.0,0.0,0,273.3333333333333,0,0,0.0,273.3333333333333,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,273.3333333333333,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1230.0
108,"[Silver tetrafluoroborate, 6-Methylpyridine-2-carboxaldehyde, 4,4'-Oxydianiline]",0.0,0.0,0.0,0,273.3333333333333,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,273.3333333333333,0,0,273.3333333333333,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1230.0
109,"[Silver tetrafluoroborate, 6-Methoxypyridine-2-carbaldehyde, 4,4'-Methylenedianiline]",0.0,0.0,0.0,0,273.3333333333333,0,0,0.0,0.0,0,273.3333333333333,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,273.3333333333333,0.0,0,0,1230.0
